,date_time,measure_position_id,pm10_value,pm25_value,latitude,longitude,new_longitude,new_latitude
233,2023-08-24 19:00:00,6.0,9.0,9.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
234,2023-08-24 19:00:00,7.0,13.0,6.5,33.460229,126.91007,1.0,0.7449325033380632
235,2023-08-24 19:00:00,8.0,18.0,4.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
236,2023-08-24 19:00:00,9.0,10.0,4.5,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
237,2023-08-24 19:00:00,10.0,9.0,5.0,33.2277489,126.2473589,0.11391005542148491,0.0
238,2023-08-24 19:00:00,11.0,9.0,3.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
239,2023-08-24 19:00:00,12.0,32.0,7.0,33.292471,126.162165,0.0,0.20738805589938636
240,2023-08-24 20:00:00,1.0,13.0,9.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
241,2023-08-24 20:00:00,2.0,20.0,10.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
242,2023-08-24 20:00:00,3.0,10.0,4.0,33.539831,126.64412,0.6444067094082868,1.0
243,2023-08-24 20:00:00,4.0,10.0,10.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
244,2023-08-24 20:00:00,5.0,13.0,6.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
245,2023-08-24 20:00:00,6.0,12.0,10.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
246,2023-08-24 20:00:00,7.0,19.0,17.0,33.460229,126.91007,1.0,0.7449325033380632
247,2023-08-24 20:00:00,8.0,22.0,2.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
248,2023-08-24 20:00:00,9.0,17.0,10.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
249,2023-08-24 20:00:00,10.0,17.0,6.0,33.2277489,126.2473589,0.11391005542148491,0.0
250,2023-08-24 20:00:00,11.0,11.0,6.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
251,2023-08-24 20:00:00,12.0,25.0,6.0,33.292471,126.162165,0.0,0.20738805589938636
252,2023-08-24 21:00:00,1.0,17.0,7.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
253,2023-08-24 21:00:00,2.0,22.0,14.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
